date,slot,goods_no,brand_name,product_name,first_failed_at,last_failed_at,attempts,last_error,current_price,product_url
2026-09-23,1,7055149,유니온블루,BATTLE DRESS 2PK SHIRT [MISTY GRAY],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,100300,https://www.musinsa.com/products/7055149
2026-09-23,1,7055205,유니온블루,DOUBLE FACE GINGHAM WORK SHIRT [CHARCOAL],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,100300,https://www.musinsa.com/products/7055205
2026-09-23,1,7055325,유니온블루,RELIEF FRENCH WORK JACKET [CHARCOAL],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,126400,https://www.musinsa.com/products/7055325
2026-09-23,1,7055337,유니온블루,RELIEF FRENCH WORK JACKET [BLUE],2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,126400,https://www.musinsa.com/products/7055337
2026-09-23,1,7056178,트위,네롯 하프넥 반팔 티셔츠,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,43120,https://www.musinsa.com/products/7056178
2026-09-23,1,7056335,트위,포렐 모달 오버핏 긴팔 티셔츠,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,35920,https://www.musinsa.com/products/7056335
2026-09-23,1,7056340,트위,고벤 스트라이프 버튼 긴팔 티셔츠,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,53120,https://www.musinsa.com/products/7056340
2026-09-23,1,7056341,트위,헤릿 베이직 유넥 7부 티셔츠,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,30320,https://www.musinsa.com/products/7056341
2026-09-23,1,7056374,트위,하렘 배색 밴딩 롱 스커트,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,57520,https://www.musinsa.com/products/7056374
2026-09-23,1,7056437,트위,키턴 변형 골지 스트라이프 카라 긴팔 니트,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,35920,https://www.musinsa.com/products/7056437
2026-09-23,1,7056439,트위,달럿 베이직 브이 긴팔 니트,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,43120,https://www.musinsa.com/products/7056439
2026-09-23,1,7056475,트위,테론 레더 트렌치 하프 자켓(스트랩set),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,107280,https://www.musinsa.com/products/7056475
2026-09-23,1,7057720,트위,헤핀 피그먼트 레터링 볼캡,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,35920,https://www.musinsa.com/products/7057720
2026-09-23,1,7059308,오퍼스 0012,Op.1 LS-003(W),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,58500,https://www.musinsa.com/products/7059308
2026-09-23,1,7059313,오퍼스 0012,Op.1 LS-003(W),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,58500,https://www.musinsa.com/products/7059313
2026-09-23,1,7059317,오퍼스 0012,Op.1 LS-003(W),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,58500,https://www.musinsa.com/products/7059317
2026-09-23,1,7059454,오퍼스 0012,Op.1 LS-005,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,103500,https://www.musinsa.com/products/7059454
2026-09-23,1,7059499,오퍼스 0012,Op.1 LS-005,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,103500,https://www.musinsa.com/products/7059499
2026-09-23,1,7059746,오퍼스 0012,Op.1 LS-002,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,97200,https://www.musinsa.com/products/7059746
2026-09-23,1,7059936,오퍼스 0012,Op.1 LS-002,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,97200,https://www.musinsa.com/products/7059936
2026-09-23,1,7061228,오퍼스 0012,Op.1 JK-002,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,220500,https://www.musinsa.com/products/7061228
2026-09-23,1,7061247,스컬프터,NPC Kitty Snapback Cap Acid Pink,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,46800,https://www.musinsa.com/products/7061247
2026-09-23,1,7061249,스컬프터,NPC Kitty Snapback Cap Acid Blue,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,46800,https://www.musinsa.com/products/7061249
2026-09-23,1,7061282,오퍼스 0012,Op.1 JK-001,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,232200,https://www.musinsa.com/products/7061282
2026-09-23,1,7061903,엠엘비,커브 에어쉘 경량 후드 패딩 LA (Mg.Lavender),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,208050,https://www.musinsa.com/products/7061903
2026-09-23,1,7061904,엠엘비,커브 에어쉘 경량 후드 패딩 BOS (Mg.Brown),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,208050,https://www.musinsa.com/products/7061904
2026-09-23,1,7061905,엠엘비,커브 에어쉘 경량 후드 패딩 NY (Ptn.Grey),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,197100,https://www.musinsa.com/products/7061905
2026-09-23,1,7061906,엠엘비,커브 에어쉘 경량 후드 패딩 NY (D.Orange),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,208050,https://www.musinsa.com/products/7061906
2026-09-23,1,7061907,엠엘비,커브 에어쉘 경량 후드 패딩 NY (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,208050,https://www.musinsa.com/products/7061907
2026-09-23,1,7061908,엠엘비,커브 에어쉘 경량 후드 패딩 LA (L.Blue),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,186720,https://www.musinsa.com/products/7061908
2026-09-23,1,7061912,엠엘비,피치 트윌코튼 절개 커브 와이드 팬츠 NY (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,143100,https://www.musinsa.com/products/7061912
2026-09-23,1,7061913,엠엘비,피치 트윌코튼 절개 커브 와이드 팬츠 BOS (L.Sand),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,159000,https://www.musinsa.com/products/7061913
2026-09-23,1,7061914,엠엘비,베이직 스몰로고 반집업 맨투맨 SD (Sepia),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,98100,https://www.musinsa.com/products/7061914
2026-09-23,1,7061915,엠엘비,베이직 스몰로고 반집업 맨투맨 NY (Cream),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,109000,https://www.musinsa.com/products/7061915
2026-09-23,1,7061916,엠엘비,베이직 스몰로고 반집업 맨투맨 CHW (Melange Grey),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,109000,https://www.musinsa.com/products/7061916
2026-09-23,1,7061918,엠엘비,베이직 스몰로고 반집업 맨투맨 LA (L.Blue),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,109000,https://www.musinsa.com/products/7061918
2026-09-23,1,7061920,엠엘비,베이직 스몰로고 반집업 맨투맨 LA (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,109000,https://www.musinsa.com/products/7061920
2026-09-23,1,7061923,엠엘비,시그니처 나일론 봄버자켓 NYM (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,246050,https://www.musinsa.com/products/7061923
2026-09-23,1,7061924,엠엘비,시그니처 나일론 봄버자켓 LA (Royal Blue),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,221920,https://www.musinsa.com/products/7061924
2026-09-23,1,7061926,엠엘비,시그니처 나일론 봄버자켓 LA (D.Cream),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,221920,https://www.musinsa.com/products/7061926
2026-09-23,1,7061929,엠엘비,고프코어 메가로고 2L 커브 바람막이 NY (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,215100,https://www.musinsa.com/products/7061929
2026-09-23,1,7061930,엠엘비,고프코어 메가로고 2L 커브 바람막이 LA (Cream),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,239000,https://www.musinsa.com/products/7061930
2026-09-23,1,7061932,엠엘비,고프코어 3L 사선 지퍼 바람막이 NY (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,305100,https://www.musinsa.com/products/7061932
2026-09-23,1,7061933,엠엘비,고프코어 3L 사선 지퍼 바람막이 NY (D.Charcoal Grey),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,339000,https://www.musinsa.com/products/7061933
2026-09-23,1,7061934,엠엘비,고프코어 3L 사선 지퍼 바람막이 BOS (Mg.Beige),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,305100,https://www.musinsa.com/products/7061934
2026-09-23,1,7061935,엠엘비,베이직 컬러 스웨이드 스트럭쳐 볼캡 NY (L.Coral),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,59000,https://www.musinsa.com/products/7061935
2026-09-23,1,7061936,엠엘비,베이직 컬러 스웨이드 스트럭쳐 볼캡 NY (Beige),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,59000,https://www.musinsa.com/products/7061936
2026-09-23,1,7061937,엠엘비,베이직 컬러 스웨이드 스트럭쳐 볼캡 BOS (D.Brown),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,59000,https://www.musinsa.com/products/7061937
2026-09-23,1,7061938,엠엘비,베이직 컬러 스웨이드 스트럭쳐 볼캡 NYM (D.Navy),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,59000,https://www.musinsa.com/products/7061938
2026-09-23,1,7061939,엠엘비,베이직 컬러 스웨이드 스트럭쳐 볼캡 CHC (L.Burgundy),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,59000,https://www.musinsa.com/products/7061939
2026-09-23,1,7061941,엠엘비,코튼터치 사선 카고 와이드 팬츠 NY (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,149000,https://www.musinsa.com/products/7061941
2026-09-23,1,7061942,엠엘비,코튼터치 사선 카고 와이드 팬츠 CHW (Ptn.Brown),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,134100,https://www.musinsa.com/products/7061942
2026-09-23,1,7062164,토피,하이넥 헤비 스웻 집업 (MELANGE GREY),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,55300,https://www.musinsa.com/products/7062164
2026-09-23,1,7062165,토피,하이넥 헤비 스웻 집업 (BLACK),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,55300,https://www.musinsa.com/products/7062165
2026-09-23,1,7062191,라티젠,L27 JADORE LEOPARD ECO BAG(PURPLE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,42840,https://www.musinsa.com/products/7062191
2026-09-23,1,7062215,라티젠,L8 JADORE SLIM T-SHIRT(GRAY),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,20790,https://www.musinsa.com/products/7062215
2026-09-23,1,7062217,라티젠,L23 SLIM TENCEL T-SHIRT(YELLOW),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,39060,https://www.musinsa.com/products/7062217
2026-09-23,1,7062218,라티젠,L23 SLIM TENCEL T-SHIRT(PURPLE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,39060,https://www.musinsa.com/products/7062218
2026-09-23,1,7062220,라티젠,L27 SYNDROME STRIPE T-SHIRT(YELLOW),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,51660,https://www.musinsa.com/products/7062220
2026-09-23,1,7062223,라티젠,L27 SYNDROME STRIPE T-SHIRT(PURPLE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,51660,https://www.musinsa.com/products/7062223
2026-09-23,1,7062225,라티젠,L27 HEAVEN RAGLAN T-SHIRT(NAVY),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,51660,https://www.musinsa.com/products/7062225
2026-09-23,1,7062226,라티젠,L27 HEAVEN RAGLAN T-SHIRT(BLACK),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,51660,https://www.musinsa.com/products/7062226
2026-09-23,1,7062228,라티젠,L27 STRIPE COLLAR LONG SLEEVE T-SHIRT(MINT BROWN),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,61740,https://www.musinsa.com/products/7062228
2026-09-23,1,7062231,라티젠,L27 STRIPE COLLAR LONG SLEEVE T-SHIRT(BLUE BROWN),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,61740,https://www.musinsa.com/products/7062231
2026-09-23,1,7062252,라티젠,L27 BAROQUE SWEATPANTS(PURPLE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,80640,https://www.musinsa.com/products/7062252
2026-09-23,1,7062253,라티젠,L27 BAROQUE SWEATPANTS(MELANGE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,80640,https://www.musinsa.com/products/7062253
2026-09-23,1,7062275,라티젠,L27 BAROQUE SWEATPANTS(SKY BLUE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,80640,https://www.musinsa.com/products/7062275
2026-09-23,1,7062288,라티젠,L27 BAROQUE HOODIE ZIP-UP(PURPLE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,89460,https://www.musinsa.com/products/7062288
2026-09-23,1,7062291,라티젠,L27 BAROQUE HOODIE ZIP-UP(MELANGE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,89460,https://www.musinsa.com/products/7062291
2026-09-23,1,7062302,라티젠,L27 BAROQUE HOODIE ZIP-UP(SKY BLUE),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,89460,https://www.musinsa.com/products/7062302
2026-09-23,1,7062593,엠엘비,시그니처 컬시브 스트럭쳐 볼캡 LA (D.Charcoal Grey),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,46000,https://www.musinsa.com/products/7062593
2026-09-23,1,7063066,제너럴아이디어,링클프리 스트라이프 리벳 셔츠 [PINK] / GF3LSH504,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,42400,https://www.musinsa.com/products/7063066
2026-09-23,1,7063068,제너럴아이디어,링클프리 스트라이프 리벳 셔츠 [BLUE] / GF3LSH504,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,38350,https://www.musinsa.com/products/7063068
2026-09-23,1,7063071,제너럴아이디어,링클프리 스트라이프 리벳 셔츠 [SKY BLUE] / GF3LSH504,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,42400,https://www.musinsa.com/products/7063071
2026-09-23,1,7063176,아웃스탠딩,AUTHENTIC VINTAGE COMFORT SWEAT PANTS_3%MELANGE GRAY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,71200,https://www.musinsa.com/products/7063176
2026-09-23,1,7063180,아웃스탠딩,AUTHENTIC VINTAGE COMFORT SWEAT PANTS_BLACK,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,71200,https://www.musinsa.com/products/7063180
2026-09-23,1,7063199,아웃스탠딩,VINTAGE CHECK WORK SHIRT_BEIGE CHECK,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,88200,https://www.musinsa.com/products/7063199
2026-09-23,1,7063211,아웃스탠딩,VINTAGE CHECK WORK SHIRT_GREEN CHECK,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,88200,https://www.musinsa.com/products/7063211
2026-09-23,1,7063217,아웃스탠딩,VINTAGE CHECK BD SHIRT_BEIGE CHECK,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,97200,https://www.musinsa.com/products/7063217
2026-09-23,1,7063227,아웃스탠딩,VINTAGE CHECK BD SHIRT_BROWN CHECK,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,97200,https://www.musinsa.com/products/7063227
2026-09-23,1,7063230,아웃스탠딩,VINTAGE OXFORD BD SHIRT_BLUE,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,80100,https://www.musinsa.com/products/7063230
2026-09-23,1,7063243,아웃스탠딩,VINTAGE WASHING HOOD ZIP SWEAT_VINTAGE CHARCOAL,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,94400,https://www.musinsa.com/products/7063243
2026-09-23,1,7063251,아웃스탠딩,VINTAGE WASHING HOOD ZIP SWEAT_VINTAGE GREEN,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,94400,https://www.musinsa.com/products/7063251
2026-09-23,1,7063255,아웃스탠딩,VINTAGE WASHING HOOD ZIP SWEAT_VINTAGE GRAY,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,94400,https://www.musinsa.com/products/7063255
2026-09-23,1,7063370,제너럴아이디어,A라인 스커트팬츠 [GREY] / GF3LSK507,2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,49600,https://www.musinsa.com/products/7063370
2026-09-23,1,7069330,엠엘비,여성 고프코어 글로시 루즈 벌룬 롱 스커트 NY (Black),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,112550,https://www.musinsa.com/products/7069330
2026-09-23,1,7069331,엠엘비,여성 고프코어 글로시 레이어드 리본 카고 와이드 플레어 팬츠 NY (D.Charcoal Grey),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,122550,https://www.musinsa.com/products/7069331
2026-09-23,1,7069333,엠엘비,여성 고프코어 글로시 레이어드 리본 카고 와이드 플레어 팬츠 NY (D.Brown),2026-09-23T04:56:33+09:00,2026-09-23T04:56:33+09:00,1,missing shard artifact/result,116100,https://www.musinsa.com/products/7069333
